benchmark,closure,referenced,referenced non-empty,read non-empty,used,unused non-empty,present non-empty,exact match,widened,narrowed,optimized away non-empty,dependent,other reasons unused non-empty,polluted,used polluted,unused polluted,used polluted exact match,used polluted widened,used polluted narrowed
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","factor",93,55,45,15,40,27,10,5,0,13,34,3,20,3,17,1,2,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","remove.lindep",235,127,82,31,96,47,27,4,0,49,89,2,9,2,7,0,2,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","inject",10,5,4,0,5,3,0,0,0,2,2,2,1,0,1,0,0,0
"kaggle:titanic","deparse",11,11,6,2,9,4,1,1,0,5,8,0,2,1,1,0,1,0
"kaggle:titanic","is_call",11,6,6,1,5,5,1,0,0,0,2,3,4,0,4,0,0,0
"kaggle:titanic","strip_dots",102,55,35,12,43,20,7,5,0,23,33,5,16,2,14,0,2,0
"kaggle:titanic","make_labels",9,9,3,0,9,3,0,0,0,6,5,2,7,0,7,0,0,0
"kaggle:titanic","strip_stage",43,21,16,4,17,12,3,1,0,5,10,6,11,0,11,0,0,0
"kaggle:titanic","expr_text",72,39,25,8,31,17,5,3,0,14,17,6,6,1,5,0,1,0
"kaggle:titanic","needs_backticks",53,40,25,14,26,12,10,4,0,14,18,6,12,4,8,1,3,0
"kaggle:titanic","quo_get_env",5,3,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0
"kaggle:titanic","caller_env",3,3,1,0,3,1,0,0,0,2,2,1,0,0,0,0,0,0
"kaggle:titanic","chartr",9,5,5,1,4,4,0,1,0,0,3,1,0,0,0,0,0,0
"kaggle:titanic","is_call",11,6,6,1,5,5,1,0,0,0,2,3,4,0,4,0,0,0
"kaggle:titanic","strip_dots",102,55,35,12,43,20,7,5,0,23,33,5,16,2,14,0,2,0
"kaggle:titanic","",49,42,27,3,39,18,3,0,0,21,19,8,15,0,15,0,0,0
"kaggle:titanic","expr_text",72,39,25,8,31,17,5,3,0,14,17,6,6,1,5,0,1,0
"kaggle:titanic","needs_backticks",53,40,25,14,26,12,10,4,0,14,18,6,12,4,8,1,3,0
"kaggle:titanic","element_line",87,54,37,11,43,18,7,4,0,25,35,3,13,2,11,0,2,0
"kaggle:titanic","plot_clone",11,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0
"kaggle:titanic","unknown--fromConstant",12,7,6,0,7,6,0,0,0,1,4,3,2,0,2,0,0,0
"kaggle:titanic","data_frame0",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"kaggle:titanic","vec_size",7,4,4,1,3,3,1,0,0,0,0,3,1,0,1,0,0,0
"kaggle:titanic","set_names",13,7,7,1,6,6,0,1,0,0,3,3,3,1,2,0,1,0
"kaggle:titanic","vec_unique",4,4,1,0,4,1,0,0,0,3,3,0,3,0,3,0,0,0
"kaggle:titanic","vec_unique_loc",5,3,3,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0
"kaggle:titanic","is_character",7,4,4,1,3,3,1,0,0,0,0,3,2,0,2,0,0,0
"kaggle:titanic","stdin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","FUN",41,18,12,4,14,8,3,1,0,6,5,5,10,1,9,0,1,0
"kaggle:titanic","is_bare_list",13,9,7,2,7,4,2,0,0,3,5,1,1,0,1,0,0,0
"kaggle:titanic","scale_apply",50,35,24,8,27,15,5,3,0,12,17,7,6,2,4,0,2,0
"kaggle:titanic","FUN",91,71,35,14,57,17,6,8,0,40,52,2,4,0,4,0,0,0
"kaggle:titanic","exit_frame",144,74,46,17,57,22,15,2,0,35,50,4,5,1,4,1,0,0
"kaggle:titanic","setup_handlers",44,23,14,2,21,6,2,0,0,15,15,3,2,0,2,0,0,0
"kaggle:titanic","defer",64,35,15,1,34,13,0,1,0,21,28,4,2,0,2,0,0,0
"kaggle:titanic","cli__message",91,49,35,11,38,17,5,6,0,21,31,5,9,1,8,1,0,0
"kaggle:titanic","trim",17,9,7,4,5,3,4,0,0,2,4,0,0,0,0,0,0,0
"kaggle:titanic","",28,12,10,3,9,5,2,1,0,4,4,3,2,0,2,0,0,0
"kaggle:titanic","substring",38,23,20,12,11,9,4,8,0,2,9,2,11,8,3,0,8,0
"kaggle:titanic","glue",75,47,33,15,32,15,9,6,0,17,24,3,15,5,10,2,3,0
"kaggle:titanic",".transformer",111,77,43,17,60,18,10,7,0,42,52,4,13,4,9,1,3,0
"kaggle:titanic","regexpr",57,11,10,2,9,8,1,1,0,1,9,0,0,0,0,0,0,0
"kaggle:titanic","parse_plural",38,17,10,3,14,4,2,1,0,10,12,1,0,0,0,0,0,0
"kaggle:titanic","%??%",8,5,1,0,5,1,0,0,0,4,2,0,2,0,2,0,0,0
"kaggle:titanic","chain_error",15,12,7,1,11,4,0,1,0,7,9,0,3,0,3,0,0,0
"kaggle:titanic","process_plural",99,32,22,11,21,11,6,5,0,10,18,2,5,2,3,0,2,0
"kaggle:titanic","inline_regex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","cli__message_create",20,8,6,1,7,5,1,0,0,2,5,1,0,0,0,0,0,0
"kaggle:titanic","get_handlers",3,2,2,0,2,2,0,0,0,0,0,2,2,0,2,0,0,0
"kaggle:titanic","make_ansi_style",96,62,32,13,49,10,5,8,0,39,45,1,13,0,13,0,0,0
"kaggle:titanic","ansi256",109,38,34,14,24,19,8,6,0,5,19,2,0,0,0,0,0,0
"kaggle:titanic","ansi_style_from_r_color",25,19,8,4,15,4,1,3,0,11,10,1,1,1,0,0,1,0
"kaggle:titanic","clii__container_start",287,134,72,23,111,40,19,4,0,71,98,7,34,3,31,0,3,0
"kaggle:titanic","merge_embedded_styles",112,66,37,16,50,19,12,4,0,31,47,1,28,1,27,0,1,0
"kaggle:titanic","trim",17,9,7,5,4,2,4,1,0,2,3,0,0,0,0,0,0,0
"kaggle:titanic","glue",58,38,20,9,29,8,5,4,0,21,22,2,15,5,10,2,3,0
"kaggle:titanic","sub",40,15,14,4,11,10,1,3,0,1,11,0,2,0,2,0,0,0
"kaggle:titanic","trimws",22,14,5,1,13,3,0,1,0,10,13,0,0,0,0,0,0,0
"kaggle:titanic","ansi_string",16,5,5,1,4,4,0,1,0,0,2,2,0,0,0,0,0,0
"kaggle:titanic","ansi_strip",33,17,6,1,16,5,0,1,0,11,15,0,0,0,0,0,0,0
"kaggle:titanic","peek_option",7,6,5,0,6,4,0,0,0,2,2,3,2,0,2,0,0,0
"kaggle:titanic","is_string",7,4,4,1,3,3,1,0,0,0,0,3,2,0,2,0,0,0
"kaggle:titanic","sort",8,5,4,2,3,0,2,0,0,3,2,0,0,0,0,0,0,0
"kaggle:titanic","id_var",35,19,14,5,14,7,5,0,0,7,12,2,8,0,8,0,0,0
"kaggle:titanic","formatC",259,124,80,36,88,36,22,14,0,52,85,1,5,1,4,1,0,0
"kaggle:titanic","storage.mode",4,4,4,1,3,1,1,0,0,2,2,0,1,0,1,0,0,0
"kaggle:titanic","expand_range4",64,47,31,16,31,14,15,1,0,17,29,2,4,1,3,1,0,0
"kaggle:titanic","expand_range4",64,47,31,16,31,14,15,1,0,17,29,2,4,1,3,1,0,0
"kaggle:titanic","expand_limits_continuous_trans",46,30,19,7,23,8,7,0,0,15,21,1,1,0,1,0,0,0
"kaggle:titanic","expansion",42,27,19,6,21,11,6,0,0,10,20,1,4,1,3,1,0,0
"kaggle:titanic","with_ordered_restart",2,2,1,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"kaggle:titanic","new.env",4,4,3,3,1,0,1,2,0,1,0,0,2,2,0,0,2,0
"kaggle:titanic","startsWith",2,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"kaggle:titanic","has_flipped_aes",196,88,62,21,67,31,20,1,0,36,59,4,12,0,12,0,0,0
"kaggle:titanic","xor",17,7,5,5,2,0,5,0,0,2,2,0,0,0,0,0,0,0
"kaggle:titanic","cases",23,21,12,4,17,5,3,1,0,12,13,1,7,1,6,0,1,0
"kaggle:titanic","noNA.levels",22,6,6,3,3,3,1,2,0,0,1,2,5,2,3,0,2,0
"kaggle:titanic","apply",375,160,135,64,96,52,42,22,0,44,85,5,59,22,37,2,20,0
"kaggle:titanic","id_var",35,19,14,6,13,7,6,0,0,6,11,2,8,0,8,0,0,0
"kaggle:titanic","id",110,61,46,17,44,19,14,3,0,25,34,3,14,4,10,2,2,0
"kaggle:titanic","modify_list",16,14,13,7,7,6,0,7,0,1,6,1,6,1,5,0,1,0
"kaggle:titanic","apply_fun",65,40,21,7,33,11,5,2,0,22,30,2,4,1,3,1,0,0
"kaggle:titanic","FUN",23,7,4,1,6,2,1,0,0,4,5,0,0,0,0,0,0,0
"kaggle:titanic","%||%",3,3,2,0,3,2,0,0,0,1,3,0,3,0,3,0,0,0
"kaggle:titanic","expand_limits_scale",65,50,26,3,47,17,3,0,0,30,39,1,12,0,12,0,0,0
"kaggle:titanic","new.env",4,4,3,3,1,0,1,2,0,1,0,0,2,2,0,0,2,0
"kaggle:titanic","ggproto",65,25,18,6,19,9,4,2,0,10,14,2,8,3,5,1,2,0
"kaggle:titanic","censor",32,20,20,9,11,10,8,1,0,1,9,1,3,2,1,2,0,0
"kaggle:titanic","view_scale_primary",66,28,14,1,27,13,1,0,0,14,23,2,1,0,1,0,0,0
"kaggle:titanic","",25,17,11,3,14,6,2,1,0,8,11,3,0,0,0,0,0,0
"kaggle:titanic","unknown--fromOverride",487,136,115,58,78,43,42,16,0,35,75,1,24,12,12,0,12,0
"kaggle:titanic","",551,394,330,110,284,159,97,11,2,125,280,2,4,0,4,0,0,0
"kaggle:titanic","seq",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","",160,75,57,19,56,29,16,3,0,27,50,2,2,1,1,0,1,0
"kaggle:titanic","oob_squish",36,24,24,3,21,9,3,0,0,12,19,0,1,0,1,0,0,0
"kaggle:titanic","discard",31,13,13,2,11,7,2,0,0,4,10,0,1,0,1,0,0,0
"kaggle:titanic","",3,3,3,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0
"kaggle:titanic","%|W|%",9,9,7,2,7,3,2,0,0,4,2,1,6,0,6,0,0,0
"kaggle:titanic","FUN",10,6,5,0,6,4,0,0,0,2,5,1,3,0,3,0,0,0
"kaggle:titanic","coord_munch",147,8,4,1,7,3,1,0,0,4,6,0,0,0,0,0,0,0
"kaggle:titanic","intersect",13,9,5,0,9,5,0,0,0,4,8,1,0,0,0,0,0,0
"kaggle:titanic","FUN",36,11,10,3,8,5,2,1,0,3,3,3,2,0,2,0,0,0
"kaggle:titanic","defer",68,40,29,8,32,12,7,1,0,20,24,4,5,1,4,1,0,0
"kaggle:titanic","split",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","make_proto_method",33,23,13,4,19,7,3,1,0,12,9,5,8,1,7,1,0,0
"kaggle:titanic","check_linewidth",17,3,2,0,3,2,0,0,0,1,2,1,1,0,1,0,0,0
"kaggle:titanic","break_positions_minor",10,8,5,0,8,4,0,0,0,4,8,0,0,0,0,0,0,0
"kaggle:titanic","get_breaks_minor",3,2,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
"kaggle:titanic","break_positions",8,6,2,0,6,2,0,0,0,4,4,1,2,0,2,0,0,0
"kaggle:titanic","panel_guides_grob",30,18,9,2,16,5,2,0,0,11,11,1,2,0,2,0,0,0
"kaggle:titanic","gtable_width",7,3,2,0,3,2,0,0,0,1,0,2,2,0,2,0,0,0
"kaggle:titanic","gtable_height",7,3,2,0,3,2,0,0,0,1,0,2,2,0,2,0,0,0
"kaggle:titanic","new_data_frame",22,16,11,3,13,6,2,1,0,7,8,2,3,1,2,0,1,0
"kaggle:titanic","add_theme",49,40,12,4,36,8,4,0,0,28,35,0,2,0,2,0,0,0
"kaggle:titanic","is_theme_validate",20,16,16,1,15,2,1,0,0,13,11,1,5,0,5,0,0,0
"kaggle:titanic","widthDetails",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","convertWidth",4,4,1,0,4,1,0,0,0,3,0,1,2,0,2,0,0,0
"kaggle:titanic","calc_element",99,51,25,5,46,16,4,1,0,30,39,3,13,1,12,0,1,0
"kaggle:titanic","element_render",22,12,5,0,12,4,0,0,0,8,10,1,0,0,0,0,0,0
"kaggle:titanic","FUN",29,25,12,6,19,4,6,0,0,15,5,3,9,0,9,0,0,0
"kaggle:titanic","FUN",64,48,21,9,39,9,3,6,0,30,29,4,6,0,6,0,0,0
"kaggle:titanic","setup_elements",19,17,6,3,14,3,1,2,0,11,10,0,0,0,0,0,0,0
"kaggle:titanic","is_theme_validate",20,16,16,1,15,2,1,0,0,13,11,1,5,0,5,0,0,0
"kaggle:titanic","width_cm",29,25,12,5,20,5,5,0,0,15,7,2,12,0,12,0,0,0
